alpha,q,m,sigma,q_hat,m_hat,sigma_hat,test,train
0.4043307086614173,2.0878154697890534,1.5927562543536622,4.943476873566136,0.0124026834912219,0.1533265670573335,0.1446403421284715,0.1799865498979112,0.010916908590252
0.4078740157480315,2.075654070777812,1.5903779199123569,4.829576870907841,0.0129408415430376,0.1576453694030026,0.1492530634514769,0.1770905822548027,0.0110009068856798
0.4114173228346456,2.0590716376481732,1.5863857735448692,4.690233454625708,0.0132552498969598,0.1601973167992125,0.1518539221387875,0.1775542954981163,0.0113233168581197
0.4149606299212598,2.0473145855389028,1.583986745654643,4.586027254151906,0.0136597392486454,0.164692651299685,0.1560912039218238,0.1764702700028065,0.0114984935019978
0.4185039370078739,2.0394216071604094,1.5831637874136648,4.479848572490071,0.0141782053076708,0.1691983692887586,0.1607252104386954,0.1730515909079547,0.0115704217640026
0.4220472440944882,2.0303088291211675,1.5802504739970027,4.427058136262625,0.014345984105559,0.1711253483738102,0.1625759540847592,0.1737769003505018,0.0120140001932567
0.4255905511811023,2.023228149877904,1.5791679364433724,4.329057624599739,0.014780452142937,0.1744000883326929,0.165924162494563,0.1717819717400624,0.0121006693138408
0.4291338582677165,2.009640972712987,1.576643573940071,4.232852587950473,0.0153132166142576,0.1797656558700227,0.1715305657370093,0.1708051666792515,0.0123562918608086
0.4326771653543307,1.995721667854504,1.5719150944012648,4.1204100112812805,0.0158154846853668,0.1839481701394574,0.1757955165708916,0.1704339467734489,0.0126578562985803
0.4362204724409448,1.9884686049989944,1.5712759766676083,4.038829092631524,0.0162151840233471,0.1872168027439844,0.1792114073413063,0.170667050790498,0.0128024565590861
0.439763779527559,1.978201518009526,1.568331794564788,3.9651572247107136,0.0168394426464359,0.1934350409582734,0.1851618199057311,0.1670674149858504,0.0128797369498246
0.4433070866141732,1.968177821818592,1.5662939739780182,3.885208537722441,0.0169149204094705,0.1938040565723474,0.1858531314444157,0.166511669552491,0.0132303652903961
0.4468503937007874,1.955929529988619,1.5628602419286035,3.797883656810509,0.017663643523808,0.1996711991605491,0.1920318188025704,0.1656266231181432,0.0134329113552487
0.4503937007874015,1.9481851526837088,1.5612098738988238,3.7349872947430462,0.0180536091335639,0.2033573935873709,0.1956011854170079,0.1654463470633213,0.0137294877524297
0.4539370078740157,1.9421570595989497,1.5610987280527429,3.657268737808399,0.0183301074816154,0.2054416500171469,0.1978695368636746,0.1628220697239042,0.0139724443498377
0.4574803149606299,1.9338694216168568,1.558610276271465,3.602099885119806,0.0187798987488156,0.2095970314319083,0.2020615362042366,0.1625401510807843,0.0141636726205186
0.461023622047244,1.9249203085135649,1.5567460786028635,3.5337439802409127,0.0193272602055895,0.2149915506265323,0.2075990630998636,0.1605520152814562,0.0144470958303854
0.4645669291338583,1.917802787184984,1.5560903742985686,3.4482358948609955,0.0198632704661624,0.2194029958772859,0.2120276570525586,0.1600109424028062,0.0145251117237352
0.4681102362204724,1.9045578675845145,1.5515506253626086,3.3860599979450448,0.0204985964312447,0.2239589887996121,0.2171697037495583,0.1592347283073215,0.0149618223421366
0.4716535433070866,1.9017002180338305,1.5507853299840593,3.35166957015844,0.020572974100202,0.2262193943592561,0.2188858118934563,0.1582262290238408,0.0151058912717718
0.4751968503937008,1.8870244556865272,1.5461756573232688,3.284539011527091,0.0211684264765876,0.2305055520472846,0.2237678516740207,0.1576743322135853,0.0151530431094841
0.4787401574803149,1.8831068703142064,1.5462353015035968,3.228088290606539,0.021694214667475,0.2346838900806024,0.2282632778649549,0.1569606947881166,0.0156788509805474
0.4822834645669291,1.8700494537416616,1.542762590966879,3.1560728115392283,0.0222598972916548,0.2387102951719417,0.23267357823338,0.1560277658352869,0.0158978598522466
0.4858267716535432,1.86571195971851,1.542418275600304,3.1062600469037167,0.0226713493760732,0.2438152327547689,0.2376969852205701,0.1541401846177688,0.0159599782367876
0.4893700787401575,1.8601832949504291,1.5409906039776542,3.05534498306739,0.023079010322771,0.2452897381617363,0.2391871497182668,0.1555727230124787,0.0161658981080574
0.4929133858267716,1.852871409699584,1.5401355966933044,3.0018498336469923,0.0236294078322736,0.2502399199028148,0.2443519481997656,0.1523536739505153,0.0163710763659878
0.4964566929133858,1.8439851237617968,1.5367487709096044,2.949135962612545,0.0240834561281534,0.255531056355776,0.2497430419995314,0.1517813308483203,0.0167136931509612
0.5,1.836893560172599,1.535299727210031,2.910202531068029,0.0245301186530219,0.257735920613671,0.2526003998578292,0.150955458207852,0.0169996331595856
